delete_code	word	freq	why
rouqingmozhong	柔情万种	8731	万:wan->mo del-wrong
wenman	稳埋	8731	埋:mai->man del-wrong
yimoduokuai	一万多块	8731	万:wan->mo del-wrong
yimotian	一万天	8731	万:wan->mo del-wrong
bianxin	遍寻	8720	寻:xun->xin del-wrong
daiyu	大屿	8720	大:da->dai del-wrong
daiyushan	大屿山	8720	大:da->dai del-wrong
sehanba	塞罕坝	8717	塞:sai->se del-wrong
daihanminguo	大韩民国	8716	大:da->dai del-wrong
lashou	落首	8705	落:luo->la del-wrong
baibei	摆臂	8692	臂:bi->bei del-wrong
daijinhu	大金湖	8692	大:da->dai del-wrong
daiqi	大漆	8692	大:da->dai del-wrong
shengyunkuai	省运会	8692	会:hui->kuai del-wrong
jiehong	桔红	8686	桔:ju->jie del-wrong
rongjishuai	容积率	8686	率:lv->shuai del-wrong
daibanfu	大阪府	8684	大:da->dai del-wrong
seerzhu	塞尔柱	8673	塞:sai->se del-wrong
kuaiqi	会旗	8671	会:hui->kuai del-wrong
chuijue	吹角	8669	角:jiao->jue del-wrong
sidai	私大	8669	大:da->dai del-wrong
dailinghe	大凌河	8668	大:da->dai del-wrong
daisaodang	大扫荡	8668	大:da->dai del-wrong
gedai	革大	8663	大:da->dai del-wrong
qijue	七角	8654	角:jiao->jue del-wrong
shuaishen	率甚	8651	率:lv->shuai del-wrong
sishiwumo	四十五万	8650	万:wan->mo del-wrong
gudongkuai	股东会	8630	会:hui->kuai del-wrong
kuoyi	适意	8620	适:shi->kuo del-wrong
fangcundailuan	方寸大乱	8615	大:da->dai del-wrong
huayinweila	话音未落	8615	落:luo->la del-wrong
sebasidi	塞巴斯蒂	8615	塞:sai->se del-wrong
laying	落樱	8611	落:luo->la del-wrong
liseliu	黎塞留	8608	塞:sai->se del-wrong
xiejinkuai	协进会	8607	会:hui->kuai del-wrong
beikedai	北科大	8604	大:da->dai del-wrong
daixiang	大祥	8604	大:da->dai del-wrong
yueshen	乐神	8604	乐:le->yue del-wrong
zhuanjie	传戒	8598	传:chuan->zhuan del-wrong
qiaosesiku	齐奥塞斯库	8595	塞:sai->se del-wrong
xinzhi	寻址	8595	寻:xun->xin del-wrong
daiyue	大岳	8580	大:da->dai del-wrong
qingyue	清乐	8571	乐:le->yue del-wrong
tuijiekuai	推介会	8557	会:hui->kuai del-wrong
liangmowuqianli	两万五千里	8552	万:wan->mo del-wrong
duihuanshuai	兑换率	8548	率:lv->shuai del-wrong
jiaoxiangyinyuekuai	交响音乐会	8548	会:hui->kuai del-wrong
daizhuxiaozhulayupan	大珠小珠落玉盘	8542	大:da->dai del-wrong
daizhuxiaozhuluoyupan	大珠小珠落玉盘	8542	大:da->dai del-wrong
dazhuxiaozhulayupan	大珠小珠落玉盘	8542	落:luo->la del-wrong
mashangqu	抹上去	8542	抹:mo->ma del-wrong
tongse	桶塞	8542	塞:sai->se del-wrong
daichangpian	大长篇	8535	大:da->dai del-wrong
daijiulou	大酒楼	8535	大:da->dai del-wrong
laimo	莱万	8535	万:wan->mo del-wrong
momiao	万秒	8535	万:wan->mo del-wrong
mozhongfengqing	万种风情	8535	万:wan->mo del-wrong
naila	奈落	8535	落:luo->la del-wrong
shiyingshuai	市盈率	8535	率:lv->shuai del-wrong
tedaijiang	特大奖	8535	大:da->dai del-wrong
xinkuaigen	心会跟	8535	会:hui->kuai del-wrong
yibaimobei	一百万倍	8535	万:wan->mo del-wrong
daiwenkou	大汶口	8522	大:da->dai del-wrong
banjiangkuai	颁奖会	8475	会:hui->kuai del-wrong
chuanshidai	川师大	8470	大:da->dai del-wrong
lazaihoumian	落在后面	8470	落:luo->la del-wrong
wushiduomo	五十多万	8470	万:wan->mo del-wrong
shoula	受落	8444	落:luo->la del-wrong
shierdai	十二大	8432	大:da->dai del-wrong
beizhan	臂展	8424	臂:bi->bei del-wrong
wenmangshuai	文盲率	8418	率:lv->shuai del-wrong
daiyuqiu	大于求	8398	大:da->dai del-wrong
didaihan	地大喊	8398	大:da->dai del-wrong
gongdaiyuqiu	供大于求	8398	大:da->dai del-wrong
weihuobudui	维和部队	8365	和:he->huo del-wrong
daizhongma	大仲马	8347	大:da->dai del-wrong
moshougong	万寿宫	8337	万:wan->mo del-wrong
daisanbapaifang	大三巴牌坊	8331	大:da->dai del-wrong
pukuoxing	普适性	8331	适:shi->kuo del-wrong
zhangdai	胀大	8325	大:da->dai del-wrong
dainaimei	大奶妹	8323	大:da->dai del-wrong
daitiaoshui	大跳水	8323	大:da->dai del-wrong
kanpiankuai	看片会	8323	会:hui->kuai del-wrong
lila	梨落	8323	落:luo->la del-wrong
mamie	抹灭	8323	抹:mo->ma del-wrong
mobugai	万不该	8323	万:wan->mo del-wrong
shujue	薯角	8323	角:jiao->jue del-wrong
wangyoukuai	网友会	8323	会:hui->kuai del-wrong
xinguo	寻过	8323	寻:xun->xin del-wrong
diaodukuai	调度会	8318	会:hui->kuai del-wrong
daibaozou	大暴走	8315	大:da->dai del-wrong
dongfeidailiegu	东非大裂谷	8315	大:da->dai del-wrong
liangpinshuai	良品率	8315	率:lv->shuai del-wrong
selai	塞莱	8296	塞:sai->se del-wrong
liangbei	两臂	8294	臂:bi->bei del-wrong
daizhuang	大庄	8267	大:da->dai del-wrong
yishikuai	议事会	8267	会:hui->kuai del-wrong
xinhuo	寻获	8254	寻:xun->xin del-wrong
shuaikongzhi	率控制	8246	率:lv->shuai del-wrong
zhengjue	整角	8228	角:jiao->jue del-wrong
daihe	大禾	8217	大:da->dai del-wrong
mokou	万口	8217	万:wan->mo del-wrong
shangmoci	上万次	8217	万:wan->mo del-wrong
taotaishuai	淘汰率	8217	率:lv->shuai del-wrong
baoxianfeishuai	保险费率	8216	率:lv->shuai del-wrong
shuaiyi	率依	8216	率:lv->shuai del-wrong
sesaluoniji	塞萨洛尼基	8195	塞:sai->se del-wrong
zhengjiankuai	证监会	8195	会:hui->kuai del-wrong
chouweikuai	筹委会	8194	会:hui->kuai del-wrong
zhejue	折角	8187	角:jiao->jue del-wrong
kelaoseweici	克劳塞维茨	8151	塞:sai->se del-wrong
tuiguangkuai	推广会	8145	会:hui->kuai del-wrong
daizhonghua	大中华	8135	大:da->dai del-wrong
niyajialadaipubu	尼亚加拉大瀑布	8128	大:da->dai del-wrong
daifudutigao	大幅度提高	8127	大:da->dai del-wrong
junweikuai	军委会	8127	会:hui->kuai del-wrong
daibianlun	大辩论	8113	大:da->dai del-wrong
malihuo	玛丽和	8113	和:he->huo del-wrong
tongzhuan	通传	8098	传:chuan->zhuan del-wrong
daxiekuai	答谢会	8097	会:hui->kuai del-wrong
fangshi	仿似	8097	似:shi->si REVERSED del-prim
juexie	角斜	8097	角:jiao->jue del-wrong
daiyi	大异	8094	大:da->dai del-wrong
beijiaodai	北交大	8091	大:da->dai del-wrong
daisudaya	大俗大雅	8091	大:da->dai del-wrong
dingduokuai	顶多会	8091	会:hui->kuai del-wrong
huocaizhuang	和彩妆	8091	和:he->huo del-wrong
xianweizhizhao	见微知着	8091	见:jian->xian del-wrong
xianweizhizhe	见微知着	8091	见:jian->xian del-wrong
xianweizhizhuo	见微知着	8091	见:jian->xian del-wrong
jimobei	几万倍	8091	万:wan->mo del-wrong
jimojishiwan	几万几十万	8091	万:wan->mo del-wrong
liangmoge	两万个	8091	万:wan->mo del-wrong
luanma	乱抹	8091	抹:mo->ma del-wrong
meiyuejia	美乐家	8091	乐:le->yue del-wrong
niudai	扭大	8091	大:da->dai del-wrong
xiela	谢落	8091	落:luo->la del-wrong
zhiyinnanxin	知音难寻	8091	寻:xun->xin del-wrong
daiyong	大庸	8081	大:da->dai del-wrong
daipaizhanglong	大排长龙	8067	大:da->dai del-wrong
ladiao	落掉	8067	落:luo->la del-wrong
madan	抹淡	8067	抹:mo->ma del-wrong
moyingchi	万英尺	8067	万:wan->mo del-wrong
shouyingkuai	首映会	8067	会:hui->kuai del-wrong
xuedaikuai	学代会	8067	会:hui->kuai del-wrong
liushiduomo	六十多万	8058	万:wan->mo del-wrong
daishun	大舜	8049	大:da->dai del-wrong
danjue	单角	8049	角:jiao->jue del-wrong
manshi	埋尸	8049	埋:mai->man del-wrong
kaigongshuai	开工率	8033	率:lv->shuai del-wrong
yimojiuqian	一万九千	8032	万:wan->mo del-wrong
jiehuang	桔黄	8027	桔:ju->jie del-wrong
fanzhaoshuai	反照率	8001	率:lv->shuai del-wrong
nianshuai	年率	8001	率:lv->shuai del-wrong
qiandaideng	前大灯	7992	大:da->dai del-wrong
kuozhe	适者	7978	适:shi->kuo del-wrong
wuyanxianjiang	无颜见江	7978	见:jian->xian del-wrong
wuyanxianjiangdongfulao	无颜见江东父老	7978	见:jian->xian del-wrong
chuzushuai	出租率	7975	率:lv->shuai del-wrong
daojue	倒角	7972	角:jiao->jue del-wrong
yeweikuai	业委会	7972	会:hui->kuai del-wrong
duomopingfanggongli	多万平方公里	7967	万:wan->mo del-wrong
fanjue	反角	7961	角:jiao->jue del-wrong
dairong	大蓉	7959	大:da->dai del-wrong
macheng	抹成	7959	抹:mo->ma del-wrong
moyu	没羽	7959	没:mei->mo del-wrong
kongjianhuoshi	空间和时	7939	和:he->huo del-wrong
laji	落基	7939	落:luo->la del-wrong
lvhuashuai	绿化率	7939	率:lv->shuai del-wrong
zixunkuai	咨询会	7934	会:hui->kuai del-wrong
daisanguan	大散关	7914	大:da->dai del-wrong
yueduan	乐段	7900	乐:le->yue del-wrong
huanbingshuai	患病率	7896	率:lv->shuai del-wrong
sanshiwumo	三十五万	7893	万:wan->mo del-wrong
bangongkuai	办公会	7889	会:hui->kuai del-wrong
juezhu	角柱	7882	角:jiao->jue del-wrong
seka	塞卡	7882	塞:sai->se del-wrong
paipian	排便	7877	便:bian->pian del-wrong
jianjue	键角	7874	角:jiao->jue del-wrong
huibaoshuai	回报率	7855	率:lv->shuai del-wrong
tongbushuai	同步率	7854	率:lv->shuai del-wrong
tandai	贪大	7838	大:da->dai del-wrong
diseer	迪塞尔	7836	塞:sai->se del-wrong
duojuelian	多角恋	7836	角:jiao->jue del-wrong
jiazhuangkuai	假装会	7836	会:hui->kuai del-wrong
kesuizhupian	客随主便	7836	便:bian->pian del-wrong
larusutao	落入俗套	7836	落:luo->la del-wrong
maqilai	抹起来	7836	抹:mo->ma del-wrong
tiela	铁落	7836	落:luo->la del-wrong
xitingzunpian	悉听尊便	7836	便:bian->pian del-wrong
wujue	屋角	7826	角:jiao->jue del-wrong
rihai	日咳	7824	咳:ke->hai del-wrong
shumoming	数万名	7819	万:wan->mo del-wrong
mozhu	万株	7809	万:wan->mo del-wrong
shangmozhi	上万只	7806	万:wan->mo del-wrong
zhiweikuai	执委会	7795	会:hui->kuai del-wrong
sishiduomo	四十多万	7791	万:wan->mo del-wrong
weixianqiren	未见其人	7791	见:jian->xian del-wrong
yixianzhongqing	一见锺情	7791	见:jian->xian del-wrong
zhizheyueshui	智者乐水	7791	乐:le->yue del-wrong
dongdaisi	东大寺	7789	大:da->dai del-wrong
ganjia	乾嘉	7789	乾:qian->gan del-wrong
mingrenzhuan	名人传	7789	传:chuan->zhuan del-wrong
samosete	萨默塞特	7788	塞:sai->se del-wrong
seshang	塞尚	7779	塞:sai->se del-wrong
touguangshuai	透光率	7763	率:lv->shuai del-wrong
juejing	角井	7739	角:jiao->jue del-wrong
shoutingshuai	收听率	7739	率:lv->shuai del-wrong
seleimu	塞勒姆	7730	塞:sai->se del-wrong
shuaila	摔落	7730	落:luo->la del-wrong
xiazhidai	侠之大	7729	大:da->dai del-wrong
xiazhidaizhe	侠之大者	7729	大:da->dai del-wrong
zhongtedai	重特大	7727	大:da->dai del-wrong
tongzhangshuai	通胀率	7727	率:lv->shuai del-wrong
daijiaxi	大甲溪	7721	大:da->dai del-wrong
beishi	臂式	7699	臂:bi->bei del-wrong
zhuanzi	传子	7699	传:chuan->zhuan del-wrong
mojia	万架	7698	万:wan->mo del-wrong
motong	万桶	7695	万:wan->mo del-wrong
kuodai	阔大	7692	大:da->dai del-wrong
aoseluo	奥塞罗	7683	塞:sai->se del-wrong
hunanshidai	湖南师大	7683	大:da->dai del-wrong
shuaizhong	率众	7661	率:lv->shuai del-wrong
shizishuai	识字率	7661	率:lv->shuai del-wrong
wumoyuan	五万元	7660	万:wan->mo del-wrong
nise	尼塞	7646	塞:sai->se del-wrong
beishen	臂伸	7629	臂:bi->bei del-wrong
daibaibai	大拜拜	7629	大:da->dai del-wrong
daijuezhan	大决战	7629	大:da->dai del-wrong
juezhuang	角状	7629	角:jiao->jue del-wrong
zheshejue	折射角	7628	角:jiao->jue del-wrong
moningshi	万宁市	7625	万:wan->mo del-wrong
xindaixin	新大新	7625	大:da->dai del-wrong
moduopingfangmi	万多平方米	7603	万:wan->mo del-wrong
liangle	两肋	7592	肋:le->lei REVERSED del-prim
xiaoweikuai	校委会	7587	会:hui->kuai del-wrong
kentankuai	恳谈会	7585	会:hui->kuai del-wrong
gengkuoyi	更适宜	7564	适:shi->kuo del-wrong
yueshou	乐受	7564	乐:le->yue del-wrong
liangdaizhenying	两大阵营	7562	大:da->dai del-wrong
daishanque	大山雀	7559	大:da->dai del-wrong
chengzhenhuashuai	城镇化率	7556	率:lv->shuai del-wrong
beitidai	北体大	7552	大:da->dai del-wrong
daihuixiong	大灰熊	7552	大:da->dai del-wrong
dainaoyichang	大闹一场	7552	大:da->dai del-wrong
daixinxian	大新县	7552	大:da->dai del-wrong
daiyanbinke	大宴宾客	7552	大:da->dai del-wrong
daiyangshu	大杨树	7552	大:da->dai del-wrong
fanxiushuai	返修率	7552	率:lv->shuai del-wrong
haopingshuai	好评率	7552	率:lv->shuai del-wrong
huoxiaoluo	和小罗	7552	和:he->huo del-wrong
kuaikuan	会款	7552	会:hui->kuai del-wrong
xianduobuguai	见多不怪	7552	见:jian->xian del-wrong
kuolingqingnian	适龄青年	7552	适:shi->kuo del-wrong
yuejuan	乐捐	7552	乐:le->yue del-wrong
moshang	没赏	7552	没:mei->mo del-wrong
pinkuai	拼会	7552	会:hui->kuai del-wrong
sejin	塞紧	7552	塞:sai->se del-wrong
shukuoxing	舒适型	7552	适:shi->kuo del-wrong
yimohui	一万回	7552	万:wan->mo del-wrong
daishahe	大沙河	7512	大:da->dai del-wrong
zuojue	左角	7512	角:jiao->jue del-wrong
sanmoliang	三万两	7509	万:wan->mo del-wrong
daibifen	大比分	7503	大:da->dai del-wrong
juedi	角抵	7485	角:jiao->jue del-wrong
hubei	护臂	7482	臂:bi->bei del-wrong
lazuo	落坐	7482	落:luo->la del-wrong
moshu	万数	7482	万:wan->mo del-wrong
chela	扯落	7477	落:luo->la del-wrong
mopian	万篇	7477	万:wan->mo del-wrong
pomiantu	剖面图	7477	剖:pou->po del-wrong
kongzhishuai	空置率	7474	率:lv->shuai del-wrong
daiqinglv	大清律	7467	大:da->dai del-wrong
zhongguokedai	中国科大	7467	大:da->dai del-wrong
jiayuefu	家乐福	7458	乐:le->yue del-wrong
mogongjin	万公斤	7454	万:wan->mo del-wrong
xietiaokuai	协调会	7422	会:hui->kuai del-wrong
kuohangzheng	适航证	7416	适:shi->kuo del-wrong
kuozhi	适之	7416	适:shi->kuo del-wrong
doushuai	兜率	7399	率:lv->shuai del-wrong
dailangzhen	大朗镇	7393	大:da->dai del-wrong
shangmotiao	上万条	7393	万:wan->mo del-wrong
daizhi	大枝	7387	大:da->dai del-wrong
saimakuai	赛马会	7387	会:hui->kuai del-wrong
yuanjue	远角	7387	角:jiao->jue del-wrong
daiyongchang	大用场	7379	大:da->dai del-wrong
qixiazhuan	奇侠传	7373	传:chuan->zhuan del-wrong
yingjue	迎角	7373	角:jiao->jue del-wrong
beidaiying	北大营	7352	大:da->dai del-wrong
xinzhaojihui	寻找机会	7352	寻:xun->xin del-wrong
daiwantewan	大玩特玩	7351	大:da->dai del-wrong
larenkoushi	落人口实	7351	落:luo->la del-wrong
lidaizui	李大嘴	7351	大:da->dai del-wrong
moselai	莫塞莱	7328	塞:sai->se del-wrong
defenshuai	得分率	7320	率:lv->shuai del-wrong
wankuaijiemu	晚会节目	7320	会:hui->kuai del-wrong
yalishandai	亚力山大	7320	大:da->dai del-wrong
zhihuoliang	质和量	7320	和:he->huo del-wrong
bimukuai	闭幕会	7314	会:hui->kuai del-wrong
sedao	塞岛	7312	塞:sai->se del-wrong
hujikuai	互济会	7303	会:hui->kuai del-wrong
sedi	塞蒂	7302	塞:sai->se del-wrong
yimoyu	一万余	7302	万:wan->mo del-wrong
bengla	崩落	7296	落:luo->la del-wrong
dadaokuai	大刀会	7289	会:hui->kuai del-wrong
nianzengzhangshuai	年增长率	7289	率:lv->shuai del-wrong
liangmobaqian	两万八千	7288	万:wan->mo del-wrong
daiyan	大堰	7273	大:da->dai del-wrong
beiaose	北奥塞	7255	塞:sai->se del-wrong
daizhongxiangfu	大中祥符	7255	大:da->dai del-wrong
fansheshuai	反射率	7255	率:lv->shuai del-wrong
daishoudaji	大受打击	7250	大:da->dai del-wrong
daixiang	大巷	7250	大:da->dai del-wrong
jiazhuan	假传	7250	传:chuan->zhuan del-wrong
juezhi	角雉	7250	角:jiao->jue del-wrong
xiangzhuan	象传	7250	传:chuan->zhuan del-wrong
lajishan	落基山	7247	落:luo->la del-wrong
wanchengshuai	完成率	7247	率:lv->shuai del-wrong
aojue	凹角	7233	角:jiao->jue del-wrong
choushenshi	仇深似	7233	似:shi->si REVERSED del-prim
daicaixiaoyong	大才小用	7233	大:da->dai del-wrong
dakaodaiwan	大考大玩	7233	大:da->dai del-wrong
feifeidadai	肥肥大大	7233	大:da->dai del-wrong
furenzhixian	妇人之见	7233	见:jian->xian del-wrong
kuaizhebunan	会者不难	7233	会:hui->kuai del-wrong
jiaodimayou	脚底抹油	7233	抹:mo->ma del-wrong
jiaweikuai	家委会	7233	会:hui->kuai del-wrong
jiezipi	桔子皮	7233	桔:ju->jie del-wrong
jiezishui	桔子水	7233	桔:ju->jie del-wrong
jimomi	几万米	7233	万:wan->mo del-wrong
piankuai	偏会	7233	会:hui->kuai del-wrong
sanmoyingchi	三万英尺	7233	万:wan->mo del-wrong
shiyunkuai	市运会	7233	会:hui->kuai del-wrong
temaikuai	特卖会	7233	会:hui->kuai del-wrong
xinbian	寻遍	7233	寻:xun->xin del-wrong
yimoduoyidian	一万多一点	7233	万:wan->mo del-wrong
yingdaijiang	赢大奖	7233	大:da->dai del-wrong
youkuaidao	又会到	7233	会:hui->kuai del-wrong
zhuangjue	装角	7233	角:jiao->jue del-wrong
duomorenci	多万人次	7223	万:wan->mo del-wrong
lemo	肋膜	7212	肋:le->lei REVERSED del-prim
ershiermo	二十二万	7201	万:wan->mo del-wrong
junla	菌落	7198	落:luo->la del-wrong
fayue	法乐	7187	乐:le->yue del-wrong
yougaoyoudai	又高又大	7187	大:da->dai del-wrong
moshenmiao	万神庙	7182	万:wan->mo del-wrong
qinxu	禽畜	7173	畜:chu->xu del-wrong
beijue	背角	7167	角:jiao->jue del-wrong
seerweiyayu	塞尔维亚语	7157	塞:sai->se del-wrong
liangmoyuan	两万元	7131	万:wan->mo del-wrong
qieguodaidao	窃国大盗	7131	大:da->dai del-wrong
zhuanyi	传艺	7130	传:chuan->zhuan del-wrong
juebei	角背	7130	角:jiao->jue del-wrong
jimozhi	几万只	7130	万:wan->mo del-wrong
mochang	万场	7130	万:wan->mo del-wrong
yimoduoge	一万多个	7130	万:wan->mo del-wrong
daizhang	大樟	7117	大:da->dai del-wrong
jueqi	角旗	7117	角:jiao->jue del-wrong
yidailibei	意大利杯	7117	大:da->dai del-wrong
yikuweiyue	以苦为乐	7107	乐:le->yue del-wrong
ershiyumo	二十余万	7103	万:wan->mo del-wrong
zuidaizhe	最大者	7103	大:da->dai del-wrong
daiyingbaikequanshu	大英百科全书	7101	大:da->dai del-wrong
geweikuai	革委会	7101	会:hui->kuai del-wrong
seman	塞曼	7101	塞:sai->se del-wrong
daijinta	大金塔	7099	大:da->dai del-wrong
diaojue	调角	7099	角:jiao->jue del-wrong
erbaiduomo	二百多万	7099	万:wan->mo del-wrong
heijue	黑角	7099	角:jiao->jue del-wrong
liumoren	六万人	7099	万:wan->mo del-wrong
qiejue	切角	7099	角:jiao->jue del-wrong
wanhuo	婉和	7099	和:he->huo del-wrong
shumoyuan	数万元	7097	万:wan->mo del-wrong
sanmoyuan	三万元	7095	万:wan->mo del-wrong
susekesi	苏塞克斯	7072	塞:sai->se del-wrong
xinji	寻迹	7062	寻:xun->xin del-wrong
ruandaicheng	阮大铖	7061	大:da->dai del-wrong
sefu	塞夫	7050	塞:sai->se del-wrong
kezuoshuai	客座率	7048	率:lv->shuai del-wrong
liangmoliuqian	两万六千	7032	万:wan->mo del-wrong
sanmoyu	三万余	7020	万:wan->mo del-wrong
chuxushuai	储蓄率	7012	率:lv->shuai del-wrong
kaseer	卡塞尔	7008	塞:sai->se del-wrong
seyi	塞伊	6996	塞:sai->se del-wrong
zuole	左肋	6992	肋:le->lei REVERSED del-prim
ouseer	欧塞尔	6984	塞:sai->se del-wrong
lalei	落雷	6977	落:luo->la del-wrong
yuelun	乐论	6977	乐:le->yue del-wrong
liangjue	量角	6977	角:jiao->jue del-wrong
mosuo	万所	6977	万:wan->mo del-wrong
daiweigaiguan	大为改观	6971	大:da->dai del-wrong
meise	梅塞	6958	塞:sai->se del-wrong
daifujin	大福晋	6943	大:da->dai del-wrong
danboyue	弹拨乐	6943	乐:le->yue del-wrong
shuangjue	双角	6943	角:jiao->jue del-wrong
huazhuan	画传	6933	传:chuan->zhuan del-wrong
daishangyuanqi	大伤元气	6927	大:da->dai del-wrong
juebei	角杯	6927	角:jiao->jue del-wrong
jieshu	桔树	6927	桔:ju->jie del-wrong
qibaiduomo	七百多万	6927	万:wan->mo del-wrong
tiankuo	甜适	6927	适:shi->kuo del-wrong
daiqinghe	大清河	6920	大:da->dai del-wrong
seji	塞吉	6919	塞:sai->se del-wrong
jimoyuan	几万元	6907	万:wan->mo del-wrong
duanla	断落	6903	落:luo->la del-wrong
kuaijishan	会稽山	6903	会:hui->kuai del-wrong
sanmojiuqian	三万九千	6897	万:wan->mo del-wrong
daizainan	大灾难	6883	大:da->dai del-wrong
jiehongse	桔红色	6877	桔:ju->jie del-wrong
modan	万担	6877	万:wan->mo del-wrong
chuankuai	串会	6868	会:hui->kuai del-wrong
daifuxing	大福星	6868	大:da->dai del-wrong
daizhuan	待传	6868	传:chuan->zhuan del-wrong
daimutou	大木头	6868	大:da->dai del-wrong
daiqingsheng	大情圣	6868	大:da->dai del-wrong
daitan	大滩	6868	大:da->dai del-wrong
daiyangxian	大阳线	6868	大:da->dai del-wrong
daiyuruozhi	大愚若智	6868	大:da->dai del-wrong
diede	嗲得	6868	嗲:die->dia REVERSED del-prim
fanxin	翻寻	6868	寻:xun->xin del-wrong
fengzhengkuai	风筝会	6868	会:hui->kuai del-wrong
laoyousuoyue	老有所乐	6868	乐:le->yue del-wrong
manxiaqu	埋下去	6868	埋:mai->man del-wrong
meiquanmoshi	没权没势	6868	没:mei->mo del-wrong
moquanmeishi	没权没势	6868	没:mei->mo del-wrong
moquanmoshi	没权没势	6868	没:mei->mo del-wrong
mozhaomoluo	没着没落	6868	没:mei->mo del-wrong
mozhemoluo	没着没落	6868	没:mei->mo del-wrong
mozhuomoluo	没着没落	6868	没:mei->mo del-wrong
yimotou	一万头	6868	万:wan->mo del-wrong
yiqianyimo	一千一万	6868	万:wan->mo del-wrong
zonggaikuai	总该会	6868	会:hui->kuai del-wrong
jinjuewan	金角湾	6851	角:jiao->jue del-wrong
poshi	颇似	6851	似:shi->si REVERSED del-prim
yasuoshuai	压缩率	6851	率:lv->shuai del-wrong
suishuai	遂率	6848	率:lv->shuai del-wrong
duanxian	断见	6834	见:jian->xian del-wrong
liangmowuqianlizhangzheng	两万五千里长征	6834	万:wan->mo del-wrong
daihuolintou	大祸临头	6824	大:da->dai del-wrong
daizhangpeng	大帐篷	6824	大:da->dai del-wrong
guanyindaishi	观音大士	6824	大:da->dai del-wrong
huangfujuezhi	黄腹角雉	6824	角:jiao->jue del-wrong
mobang	万镑	6824	万:wan->mo del-wrong
daihua	大哗	6820	大:da->dai del-wrong
yidailishi	意大利式	6820	大:da->dai del-wrong
yiqianyibaimo	一千一百万	6806	万:wan->mo del-wrong
liangmoer	两万二	6803	万:wan->mo del-wrong
fuhuaduola	腐化堕落	6796	落:luo->la del-wrong
manzhi	埋置	6796	埋:mai->man del-wrong
banshangdai	搬上大	6795	大:da->dai del-wrong
dabiaoshuai	达标率	6781	率:lv->shuai del-wrong
yexian	谒见	6781	见:jian->xian del-wrong
shuaijie	率皆	6764	率:lv->shuai del-wrong
biteshuai	比特率	6756	率:lv->shuai del-wrong
likese	历克塞	6756	塞:sai->se del-wrong
moyuce	万余册	6756	万:wan->mo del-wrong
zhuhuopai	主和派	6756	和:he->huo del-wrong
kaimukuai	开幕会	6749	会:hui->kuai del-wrong
shangzhuanxiada	上传下达	6749	传:chuan->zhuan del-wrong
daibaishu	大柏树	6722	大:da->dai del-wrong
daiboshu	大柏树	6722	大:da->dai del-wrong
daiheyisheng	大喝一声	6722	大:da->dai del-wrong
xinshi	寻食	6722	寻:xun->xin del-wrong
mobang	万磅	6711	万:wan->mo del-wrong
daiyushu	大榆树	6675	大:da->dai del-wrong
sanmoge	三万个	6675	万:wan->mo del-wrong
daizuorong	大祚荣	6660	大:da->dai del-wrong
nanaoseti	南奥塞梯	6660	塞:sai->se del-wrong
sebo	塞伯	6660	塞:sai->se del-wrong
chuiyue	吹乐	6655	乐:le->yue del-wrong
daichuanlian	大串联	6655	大:da->dai del-wrong
daizhong	大冢	6655	大:da->dai del-wrong
juefeng	角峰	6647	角:jiao->jue del-wrong
yanjue	檐角	6647	角:jiao->jue del-wrong
daiguimoji	大规模集	6638	大:da->dai del-wrong
shuaiyi	率意	6633	率:lv->shuai del-wrong
qinyansuoxian	亲眼所见	6573	见:jian->xian del-wrong
bianhuashuai	变化率	6560	率:lv->shuai del-wrong
xianxiawen	见下文	6560	见:jian->xian del-wrong
kuaidaifu	蒯大富	6560	大:da->dai del-wrong
sesaluo	塞萨洛	6560	塞:sai->se del-wrong
zhongguotongmengkuai	中国同盟会	6560	会:hui->kuai del-wrong
ershibamo	二十八万	6559	万:wan->mo del-wrong
jiumowuqian	九万五千	6559	万:wan->mo del-wrong
daiji	大戟	6551	大:da->dai del-wrong
baselongna	巴塞隆纳	6548	塞:sai->se del-wrong
chuanshushuai	传输率	6534	率:lv->shuai del-wrong
shula	熟落	6528	落:luo->la del-wrong
tiankuo	恬适	6528	适:shi->kuo del-wrong
beijia	臂架	6516	臂:bi->bei del-wrong
jimoming	几万名	6516	万:wan->mo del-wrong
yidailizhengfu	意大利政府	6504	大:da->dai del-wrong
dairongshan	大容山	6487	大:da->dai del-wrong
jiujue	九角	6487	角:jiao->jue del-wrong
mogu	万股	6487	万:wan->mo del-wrong
shangmozhong	上万种	6487	万:wan->mo del-wrong
kuoyongxing	适用性	6473	适:shi->kuo del-wrong
weichikuai	维持会	6468	会:hui->kuai del-wrong
daipei	大赔	6463	大:da->dai del-wrong
daizhou	大舟	6463	大:da->dai del-wrong
juesha	角鲨	6463	角:jiao->jue del-wrong
modun	万顿	6463	万:wan->mo del-wrong
mofu	万幅	6463	万:wan->mo del-wrong
qubei	曲臂	6463	臂:bi->bei del-wrong
xindian	寻甸	6463	寻:xun->xin del-wrong
xiseshan	西塞山	6463	塞:sai->se del-wrong
yaola	摇落	6463	落:luo->la del-wrong
daizhongxuexiao	大中学校	6455	大:da->dai del-wrong
shuaishi	率师	6455	率:lv->shuai del-wrong
anquanjue	安全角	6442	角:jiao->jue del-wrong
dailiushu	大柳树	6442	大:da->dai del-wrong
